8.962944065310287645e-01,7.547020948601435020e-01,5.529606759403621341e-01,2.510121457489878360e-01,7.619047619000001159e-01,7.942390457021692995e-01,1.292150000000000000e+05
8.997172438718455956e-01,8.010337198743019416e-01,5.942286089984307740e-01,3.168016194331984003e-01,6.666666666714284872e-01,8.100575212818328374e-01,1.299410000000000000e+05
8.630014669302888963e-01,9.538426506501436197e-01,8.478666344589875781e-01,3.927125506072874361e-01,3.333333333285715128e-01,8.375823457947898509e-01,1.302260000000000000e+05
6.239768692731254562e-01,9.068133092617726154e-01,9.105131285467880087e-01,3.714574898785424906e-01,4.761904761428570332e-02,6.771775728023055052e-01,1.309430000000000000e+05
8.551565788634478693e-01,2.290173238216707263e-01,6.779053688639571362e-01,2.925101214574898911e-01,4.761904761857143065e-01,6.835052693490986098e-01,1.315200000000000000e+05
9.902842443183026422e-01,7.131067557800507828e-01,5.140506365754602403e-01,1.244939271255060542e-01,5.714285714285713969e-01,8.293080904489614769e-01,1.324080000000000000e+05
9.640708378510534082e-01,5.781074476809071605e-01,4.170286508840572171e-01,1.811740890688258998e-01,1.000000000000000000e+00,7.930327783485181525e-01,1.326570000000000000e+05
9.904543231923804703e-01,8.288002108940164536e-01,4.934293966890914707e-01,1.730769230769230727e-01,7.142857142857143016e-01,8.542023221544299272e-01,1.330850000000000000e+05
9.549078385101090749e-01,6.728438617041510028e-01,6.916217778452043996e-01,2.348178137651821817e-01,1.904761904714284970e-01,8.151908353637095095e-01,1.334920000000000000e+05
9.016944107830006105e-01,7.770952877512828927e-01,6.243533864677435208e-01,4.382591093117408909e-01,4.285714285714286031e-01,8.100835786128102178e-01,1.335530000000000000e+05
8.132746561217765180e-01,1.983692905443966703e-01,4.124315572255186080e-01,1.993927125506072817e-01,1.000000000000000000e+00,6.315112014697903398e-01,1.336500000000000000e+05
4.760932882624316909e-01,6.272018191039572255e-01,4.210339397533526817e-01,2.408906882591093090e-01,7.142857142857143016e-01,4.910422135842053559e-01,1.336690000000000000e+05
9.405361736505304382e-01,8.117834716135717832e-01,7.010371775565071850e-01,1.983805668016194179e-01,5.238095238142855825e-01,8.394823137580557093e-01,1.337110000000000000e+05
9.890299126219783687e-01,8.204858723494952155e-01,5.710311004997905560e-01,1.953441295546558543e-01,5.714285714285713969e-01,8.577955545659682324e-01,1.338090000000000000e+05
9.330527031911048930e-01,2.050524420003814186e-01,5.856747892970053382e-01,3.593117408906882360e-01,1.904761904714284970e-01,7.129499065933457835e-01,1.338810000000000000e+05
1.880434551523270104e-01,6.124118865095935504e-01,5.317774576017408883e-01,2.783400809716599089e-01,2.380952380999998841e-01,3.087445586769348993e-01,1.339510000000000000e+05
9.503157089100070509e-01,6.975450935719057499e-01,6.114859959568935688e-01,2.024291497975708454e-01,3.809523809571426778e-01,8.112659797733636768e-01,1.340790000000000000e+05
7.031273252971065313e-01,7.023740900399575438e-01,5.173721257768638671e-01,2.429149797570850089e-01,3.809523809571426778e-01,6.484171962721636540e-01,1.361720000000000000e+05
8.934668452494844981e-01,4.595051975354014218e-01,4.213978028183226199e-01,2.925101214574898911e-01,4.285714285714286031e-01,7.177559413138437927e-01,1.362150000000000000e+05
9.477220060803197565e-01,6.157567360265862044e-01,5.117274408631491411e-01,2.074898785425101089e-01,5.714285714285713969e-01,7.894336668636771082e-01,1.363300000000000000e+05
9.454472011395284037e-01,7.106740201597869788e-01,7.675507920344406543e-01,2.489878542510121362e-01,0.000000000000000000e+00,8.199520682063524690e-01,1.369500000000000000e+05
3.551034292152985827e-01,6.298179183405188120e-01,6.506232906526733251e-01,2.439271255060728727e-01,1.428571428571427937e-01,4.256950665175549542e-01,1.373510000000000000e+05
9.432574356357761314e-01,7.602584763245479049e-01,7.056315072737742167e-01,2.530364372469635637e-01,1.904761904714284970e-01,8.259421753890066054e-01,1.375460000000000000e+05
9.449157046580352048e-01,6.902498400640018072e-01,3.955994234791851416e-01,1.518218623481781271e-01,1.000000000000000000e+00,7.969144615615736393e-01,1.375640000000000000e+05
8.632140655228862647e-01,7.819082789936656619e-01,6.448573503124639394e-01,2.712550607287449456e-01,4.761904761857143065e-01,7.817252268282804950e-01,1.378470000000000000e+05
9.868188872589663818e-01,4.019848228497419629e-01,3.416580733774116085e-01,1.842105263157894635e-01,1.000000000000000000e+00,7.676174690809368650e-01,1.382930000000000000e+05
7.902927482620065724e-01,5.999323414888149131e-01,4.527262617379007592e-01,1.892712550607287270e-01,5.238095238142855825e-01,6.788050895758065417e-01,1.383540000000000000e+05
8.689542275230137669e-01,5.208393430181458283e-01,3.319063614155401964e-01,2.206477732793522273e-01,8.571428571428572063e-01,7.114775213843508306e-01,1.387890000000000000e+05
9.557794927397580409e-01,8.112202378703494698e-01,6.643672423555466722e-01,2.034412955465587092e-01,9.523809524285709038e-02,8.328020852251178940e-01,1.391440000000000000e+05
9.651125709547803133e-01,6.255122667789755342e-01,4.719183345817908881e-01,2.530364372469635637e-01,9.523809523857142967e-01,8.107806464130609125e-01,1.391990000000000000e+05
8.552841380190063791e-01,3.020244149966344049e-01,3.133499881067487447e-01,1.872469635627530271e-01,9.523809523857142967e-01,6.629354084747447473e-01,1.393660000000000000e+05
9.782936836958139315e-01,8.404091870689318622e-01,6.455119914331461928e-01,2.246963562753036270e-01,1.904761904714284970e-01,8.537814139513403289e-01,1.393930000000000000e+05
9.456597997321257720e-01,4.511823903516755663e-01,3.161696734839281042e-01,1.902834008097165908e-01,1.000000000000000000e+00,7.479277077323379652e-01,1.397640000000000000e+05
8.810723473010608764e-01,8.161187450332995086e-01,6.442489350704942996e-01,2.115384615384615363e-01,3.809523809571426778e-01,7.930751311899277844e-01,1.398610000000000000e+05
6.372855411697174732e-01,5.785383627036897458e-01,5.360695765966418946e-01,2.196356275303643635e-01,5.714285714285713969e-01,5.914918087845053574e-01,1.399310000000000000e+05
4.879350298701022881e-01,5.059859215161355284e-01,5.561333024834640426e-01,2.419028340080971451e-01,6.190476190428572112e-01,4.897451091847456195e-01,1.399400000000000000e+05
5.286901800710079868e-01,6.133501108492207532e-01,4.378589450141333606e-01,2.398785425101214452e-01,6.666666666714284872e-01,5.220946958246699410e-01,1.401640000000000000e+05
9.827369942810978420e-01,6.001604343840104550e-01,4.129489363898646848e-01,2.074898785425101089e-01,8.571428571428572063e-01,8.054971805481279112e-01,1.402340000000000000e+05
9.093904798350235241e-01,5.975611376828189325e-01,6.695724120755763842e-01,2.935222672064777272e-01,1.904761904714284970e-01,7.738468517091257048e-01,1.404470000000000000e+05
9.549503582286285042e-01,0.000000000000000000e+00,5.851989592859759837e-01,2.358299595141700178e-01,8.571428571428572063e-01,7.027911500932719768e-01,1.405530000000000000e+05
9.736590343771923672e-01,5.355821489906817945e-01,5.168314534648116298e-01,2.145748987854251000e-01,8.095238095285712809e-01,7.992308555021461203e-01,1.408180000000000000e+05
9.755724217105682383e-01,6.839526748483854002e-01,2.647109832152014230e-01,1.801619433198380360e-01,8.095238095285712809e-01,7.961350505416284751e-01,1.408720000000000000e+05
8.148691455662563365e-01,6.517053751606562972e-01,7.374063819222447247e-01,1.801619433198380360e-01,4.285714285714286031e-01,7.327343228509268780e-01,1.409510000000000000e+05
9.686204477326360029e-01,3.242717914883455066e-01,4.877866468105056530e-01,2.570850202429149634e-01,9.523809523857142967e-01,7.615810761369476989e-01,1.409880000000000000e+05
9.556306737249399275e-01,3.968277472412614082e-01,7.789713483592299870e-01,2.914979757085019996e-01,6.666666666714284872e-01,7.932257672032653195e-01,1.410600000000000000e+05
8.810723473010608764e-01,6.677614291645894706e-01,3.590831089995274450e-01,3.522267206477732726e-01,4.761904761857143065e-01,7.442896929441104037e-01,1.410970000000000000e+05
9.835236090737079495e-01,7.997352363455491053e-01,4.885718204683210386e-01,8.906882591093115420e-02,1.000000000000000000e+00,8.478793583457594485e-01,1.411850000000000000e+05
7.960754299806536149e-01,4.738443480738649960e-01,4.144099818158790693e-01,2.064777327935222728e-01,7.142857142857143016e-01,6.620284214067250206e-01,1.412640000000000000e+05
9.896251886812509335e-01,5.316175003301222279e-01,6.122803702486750987e-01,1.973684210526315819e-01,1.000000000000000000e+00,8.239763072253010190e-01,1.413250000000000000e+05
9.612645364287688565e-01,6.214970649005260306e-01,3.729617660947212032e-01,1.993927125506072817e-01,8.571428571428572063e-01,7.908165503870525637e-01,1.414860000000000000e+05
9.299912834577035436e-01,6.679971099396626588e-01,3.793417987600531394e-01,1.710526315789473450e-01,8.571428571428572063e-01,7.786839482091298947e-01,1.415650000000000000e+05
7.011926781044709456e-01,8.046019035897602478e-01,6.055965608627215113e-01,2.702429149797570540e-01,4.285714285714286031e-01,6.782057602959493670e-01,1.415740000000000000e+05
8.863873121159937529e-01,7.935216569382077534e-01,4.069754315154531232e-01,2.611336032388663630e-01,7.619047619000001159e-01,7.787621899288338367e-01,1.416440000000000000e+05
9.970023598443777946e-01,6.850220330298204541e-01,5.715721167278055015e-01,2.416701143650817063e-01,9.523809523857142967e-01,8.521294462598516528e-01,1.420900000000000000e+05
6.488934243255309875e-01,5.675202654613289432e-01,3.223898173582725457e-01,1.791497975708502000e-01,5.714285714285713969e-01,5.702827248857508247e-01,1.421150000000000000e+05
8.193549758700597874e-01,7.349910684250807735e-01,5.888371584462461783e-01,2.257085020242914908e-01,5.714285714285713969e-01,7.398120002433091758e-01,1.422850000000000000e+05
9.778047069328400509e-01,8.469221994799213116e-01,7.201731928525521020e-01,2.155870445344129360e-01,5.238095238142855825e-01,8.721853557006796764e-01,1.422940000000000000e+05
9.742968301549843613e-01,7.867707266306953606e-01,5.582424827413763335e-01,1.912955465587044546e-01,3.809523809571426778e-01,8.354681437957975909e-01,1.424610000000000000e+05
5.712736781682505871e-01,8.754063490881299758e-01,6.583076810770758236e-01,2.165991902834007998e-01,6.190476190428572112e-01,6.178910645978368255e-01,1.425220000000000000e+05
9.447456257839572658e-01,6.417088409163126395e-01,5.812183279528868596e-01,1.427125506072874361e-01,3.333333333285715128e-01,7.899169609060069375e-01,1.430480000000000000e+05
9.320960095244169574e-01,7.239840134810717753e-01,5.864151777202692983e-01,2.419028340080971451e-01,7.142857142857143016e-01,8.132378539343164681e-01,1.431180000000000000e+05
9.894338499479133908e-01,6.773279147529550626e-01,4.678591390443151976e-01,2.064777327935222728e-01,7.619047619000001159e-01,8.268888016586152245e-01,1.432880000000000000e+05
8.983566128792227490e-01,9.064051837601189154e-01,8.574689758554179253e-01,3.522267206477732726e-01,1.428571428571427937e-01,8.448897256958933788e-01,1.433580000000000000e+05
9.676637540659480674e-01,6.883939744653848614e-01,5.462667036863976255e-01,2.419028340080971451e-01,7.619047619000001159e-01,8.260112903754716074e-01,1.443510000000000000e+05
6.581839828220337196e-01,7.164383410797832141e-01,7.666856352959555698e-01,3.370445344129554543e-01,1.904761904714284970e-01,6.507096517636539179e-01,1.447400000000000000e+05
8.253927758998235165e-01,7.579253215210246530e-01,6.578876912888371731e-01,2.388663967611335814e-01,7.619047619000001159e-01,7.616780851993386614e-01,1.448920000000000000e+05
9.409613708357250639e-01,8.728006785444404336e-01,8.226545100357214313e-01,3.087044534412955454e-01,4.285714285714286031e-01,8.675428003666902921e-01,1.449620000000000000e+05
9.867125879626676976e-01,8.007198222043853120e-01,6.325380472100121665e-01,1.993927125506072817e-01,6.666666666714284872e-01,8.627910659427044937e-01,1.449710000000000000e+05
9.774858090439441094e-01,8.046645178054007141e-01,5.590164976983906797e-01,2.034412955465587092e-01,7.619047619000001159e-01,8.522309506449429195e-01,1.453720000000000000e+05
9.911558985479516082e-01,7.041640873841663595e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.095238095285712809e-01,7.697934619809857493e-01,1.454970000000000000e+05
6.479579905181027666e-01,7.821324945325586198e-01,6.183455287498492714e-01,3.441295546558704177e-01,3.809523809571426778e-01,6.448016794875108815e-01,1.456000000000000000e+05
9.214023003167719494e-01,6.755154305176208629e-01,5.660259323428289413e-01,3.380566801619432904e-01,6.190476190428572112e-01,7.979376994898960129e-01,1.456190000000000000e+05
